grid_id,lat,lon,geometry
M-0111,40.71557460623781,-73.99331786227931,"POLYGON ((-73.9918472740440194 40.7144484769769619, -73.9918472740440194 40.7167007292292169, -73.9947884505146050 40.7167007292292169, -73.9947884505146050 40.7144484769769619, -73.9918472740440194 40.7144484769769619))"
M-0112,40.71557460623781,-73.99037668580873,"POLYGON ((-73.9889060975734338 40.7144484769769619, -73.9889060975734338 40.7167007292292169, -73.9918472740440194 40.7167007292292169, -73.9918472740440194 40.7144484769769619, -73.9889060975734338 40.7144484769769619))"
M-0113,40.71557460623783,-73.98743550933814,"POLYGON ((-73.9859649211028483 40.7144484769769619, -73.9859649211028483 40.7167007292292169, -73.9889060975734338 40.7167007292292169, -73.9889060975734338 40.7144484769769619, -73.9859649211028483 40.7144484769769619))"
M-0114,40.71557460623783,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7144484769769619, -73.9830237446322627 40.7167007292292169, -73.9859649211028483 40.7167007292292169, -73.9859649211028483 40.7144484769769619, -73.9830237446322627 40.7144484769769619))"
M-0115,40.71557460623783,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7144484769769619, -73.9800825681616772 40.7167007292292169, -73.9830237446322627 40.7167007292292169, -73.9830237446322627 40.7144484769769619, -73.9800825681616772 40.7144484769769619))"
M-0116,40.71557460623781,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7144484769769619, -73.9771413916910916 40.7167007292292169, -73.9800825681616772 40.7167007292292169, -73.9800825681616772 40.7144484769769619, -73.9771413916910916 40.7144484769769619))"
M-0117,40.71557460623783,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7144484769769619, -73.9742002152205060 40.7167007292292169, -73.9771413916910916 40.7167007292292169, -73.9771413916910916 40.7144484769769619, -73.9742002152205060 40.7144484769769619))"
M-0118,40.71782685848997,-74.016847274044,"POLYGON ((-74.0153766858087039 40.7167007292292169, -74.0153766858087039 40.7189529814814719, -74.0183178622792894 40.7189529814814719, -74.0183178622792894 40.7167007292292169, -74.0153766858087039 40.7167007292292169))"
M-0119,40.717826858489985,-74.01390609757341,"POLYGON ((-74.0124355093381183 40.7167007292292169, -74.0124355093381183 40.7189529814814719, -74.0153766858087039 40.7189529814814719, -74.0153766858087039 40.7167007292292169, -74.0124355093381183 40.7167007292292169))"
M-0120,40.717826858489985,-74.01096492110283,"POLYGON ((-74.0094943328675328 40.7167007292292169, -74.0094943328675328 40.7189529814814719, -74.0124355093381183 40.7189529814814719, -74.0124355093381183 40.7167007292292169, -74.0094943328675328 40.7167007292292169))"
M-0121,40.717826858489985,-74.00802374463224,"POLYGON ((-74.0065531563969472 40.7167007292292169, -74.0065531563969472 40.7189529814814719, -74.0094943328675328 40.7189529814814719, -74.0094943328675328 40.7167007292292169, -74.0065531563969472 40.7167007292292169))"
M-0122,40.71782685848997,-74.00508256816165,"POLYGON ((-74.0036119799263616 40.7167007292292169, -74.0036119799263616 40.7189529814814719, -74.0065531563969472 40.7189529814814719, -74.0065531563969472 40.7167007292292169, -74.0036119799263616 40.7167007292292169))"
M-0123,40.717826858489985,-74.00214139169107,"POLYGON ((-74.0006708034557761 40.7167007292292169, -74.0006708034557761 40.7189529814814719, -74.0036119799263616 40.7189529814814719, -74.0036119799263616 40.7167007292292169, -74.0006708034557761 40.7167007292292169))"
M-0124,40.71782685848997,-73.99920021522048,"POLYGON ((-73.9977296269851905 40.7167007292292169, -73.9977296269851905 40.7189529814814719, -74.0006708034557761 40.7189529814814719, -74.0006708034557761 40.7167007292292169, -73.9977296269851905 40.7167007292292169))"
M-0125,40.71782685848997,-73.9962590387499,"POLYGON ((-73.9947884505146050 40.7167007292292169, -73.9947884505146050 40.7189529814814719, -73.9977296269851905 40.7189529814814719, -73.9977296269851905 40.7167007292292169, -73.9947884505146050 40.7167007292292169))"
M-0126,40.71782685848997,-73.99331786227931,"POLYGON ((-73.9918472740440194 40.7167007292292169, -73.9918472740440194 40.7189529814814719, -73.9947884505146050 40.7189529814814719, -73.9947884505146050 40.7167007292292169, -73.9918472740440194 40.7167007292292169))"
M-0127,40.717826858489985,-73.99037668580873,"POLYGON ((-73.9889060975734338 40.7167007292292169, -73.9889060975734338 40.7189529814814719, -73.9918472740440194 40.7189529814814719, -73.9918472740440194 40.7167007292292169, -73.9889060975734338 40.7167007292292169))"
M-0128,40.71782685848997,-73.98743550933814,"POLYGON ((-73.9859649211028483 40.7167007292292169, -73.9859649211028483 40.7189529814814719, -73.9889060975734338 40.7189529814814719, -73.9889060975734338 40.7167007292292169, -73.9859649211028483 40.7167007292292169))"
M-0129,40.71782685848997,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7167007292292169, -73.9830237446322627 40.7189529814814719, -73.9859649211028483 40.7189529814814719, -73.9859649211028483 40.7167007292292169, -73.9830237446322627 40.7167007292292169))"
M-0130,40.717826858489985,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7167007292292169, -73.9800825681616772 40.7189529814814719, -73.9830237446322627 40.7189529814814719, -73.9830237446322627 40.7167007292292169, -73.9800825681616772 40.7167007292292169))"
M-0131,40.717826858489985,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7167007292292169, -73.9771413916910916 40.7189529814814719, -73.9800825681616772 40.7189529814814719, -73.9800825681616772 40.7167007292292169, -73.9771413916910916 40.7167007292292169))"
M-0132,40.717826858489985,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7167007292292169, -73.9742002152205060 40.7189529814814719, -73.9771413916910916 40.7189529814814719, -73.9771413916910916 40.7167007292292169, -73.9742002152205060 40.7167007292292169))"
M-0133,40.717826858489985,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7167007292292169, -73.9712590387499205 40.7189529814814719, -73.9742002152205060 40.7189529814814719, -73.9742002152205060 40.7167007292292169, -73.9712590387499205 40.7167007292292169))"
M-0134,40.720079110742134,-74.01390609757341,"POLYGON ((-74.0124355093381183 40.7189529814814719, -74.0124355093381183 40.7212052337337269, -74.0153766858087039 40.7212052337337269, -74.0153766858087039 40.7189529814814719, -74.0124355093381183 40.7189529814814719))"
M-0135,40.72007911074213,-74.01096492110283,"POLYGON ((-74.0094943328675328 40.7189529814814719, -74.0094943328675328 40.7212052337337269, -74.0124355093381183 40.7212052337337269, -74.0124355093381183 40.7189529814814719, -74.0094943328675328 40.7189529814814719))"
M-0136,40.72007911074213,-74.00802374463224,"POLYGON ((-74.0065531563969472 40.7189529814814719, -74.0065531563969472 40.7212052337337269, -74.0094943328675328 40.7212052337337269, -74.0094943328675328 40.7189529814814719, -74.0065531563969472 40.7189529814814719))"
M-0137,40.720079110742134,-74.00508256816165,"POLYGON ((-74.0036119799263616 40.7189529814814719, -74.0036119799263616 40.7212052337337269, -74.0065531563969472 40.7212052337337269, -74.0065531563969472 40.7189529814814719, -74.0036119799263616 40.7189529814814719))"
M-0138,40.720079110742134,-74.00214139169107,"POLYGON ((-74.0006708034557761 40.7189529814814719, -74.0006708034557761 40.7212052337337269, -74.0036119799263616 40.7212052337337269, -74.0036119799263616 40.7189529814814719, -74.0006708034557761 40.7189529814814719))"
M-0139,40.720079110742134,-73.99920021522048,"POLYGON ((-73.9977296269851905 40.7189529814814719, -73.9977296269851905 40.7212052337337269, -74.0006708034557761 40.7212052337337269, -74.0006708034557761 40.7189529814814719, -73.9977296269851905 40.7189529814814719))"
M-0140,40.72007911074213,-73.9962590387499,"POLYGON ((-73.9947884505146050 40.7189529814814719, -73.9947884505146050 40.7212052337337269, -73.9977296269851905 40.7212052337337269, -73.9977296269851905 40.7189529814814719, -73.9947884505146050 40.7189529814814719))"
M-0141,40.720079110742134,-73.99331786227931,"POLYGON ((-73.9918472740440194 40.7189529814814719, -73.9918472740440194 40.7212052337337269, -73.9947884505146050 40.7212052337337269, -73.9947884505146050 40.7189529814814719, -73.9918472740440194 40.7189529814814719))"
M-0142,40.72007911074213,-73.99037668580873,"POLYGON ((-73.9889060975734338 40.7189529814814719, -73.9889060975734338 40.7212052337337269, -73.9918472740440194 40.7212052337337269, -73.9918472740440194 40.7189529814814719, -73.9889060975734338 40.7189529814814719))"
M-0143,40.72007911074213,-73.98743550933814,"POLYGON ((-73.9859649211028483 40.7189529814814719, -73.9859649211028483 40.7212052337337269, -73.9889060975734338 40.7212052337337269, -73.9889060975734338 40.7189529814814719, -73.9859649211028483 40.7189529814814719))"
M-0144,40.72007911074213,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7189529814814719, -73.9830237446322627 40.7212052337337269, -73.9859649211028483 40.7212052337337269, -73.9859649211028483 40.7189529814814719, -73.9830237446322627 40.7189529814814719))"
M-0145,40.720079110742134,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7189529814814719, -73.9800825681616772 40.7212052337337269, -73.9830237446322627 40.7212052337337269, -73.9830237446322627 40.7189529814814719, -73.9800825681616772 40.7189529814814719))"
M-0146,40.720079110742134,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7189529814814719, -73.9771413916910916 40.7212052337337269, -73.9800825681616772 40.7212052337337269, -73.9800825681616772 40.7189529814814719, -73.9771413916910916 40.7189529814814719))"
M-0147,40.720079110742134,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7189529814814719, -73.9742002152205060 40.7212052337337269, -73.9771413916910916 40.7212052337337269, -73.9771413916910916 40.7189529814814719, -73.9742002152205060 40.7189529814814719))"
M-0148,40.720079110742134,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7189529814814719, -73.9712590387499205 40.7212052337337269, -73.9742002152205060 40.7212052337337269, -73.9742002152205060 40.7189529814814719, -73.9712590387499205 40.7189529814814719))"
M-0149,40.722331362994275,-74.01390609757341,"POLYGON ((-74.0124355093381183 40.7212052337337269, -74.0124355093381183 40.7234574859859819, -74.0153766858087039 40.7234574859859819, -74.0153766858087039 40.7212052337337269, -74.0124355093381183 40.7212052337337269))"
M-0150,40.722331362994275,-74.01096492110283,"POLYGON ((-74.0094943328675328 40.7212052337337269, -74.0094943328675328 40.7234574859859819, -74.0124355093381183 40.7234574859859819, -74.0124355093381183 40.7212052337337269, -74.0094943328675328 40.7212052337337269))"
M-0151,40.72233136299425,-74.00802374463224,"POLYGON ((-74.0065531563969472 40.7212052337337269, -74.0065531563969472 40.7234574859859819, -74.0094943328675328 40.7234574859859819, -74.0094943328675328 40.7212052337337269, -74.0065531563969472 40.7212052337337269))"
M-0152,40.722331362994275,-74.00508256816165,"POLYGON ((-74.0036119799263616 40.7212052337337269, -74.0036119799263616 40.7234574859859819, -74.0065531563969472 40.7234574859859819, -74.0065531563969472 40.7212052337337269, -74.0036119799263616 40.7212052337337269))"
M-0153,40.722331362994275,-74.00214139169107,"POLYGON ((-74.0006708034557761 40.7212052337337269, -74.0006708034557761 40.7234574859859819, -74.0036119799263616 40.7234574859859819, -74.0036119799263616 40.7212052337337269, -74.0006708034557761 40.7212052337337269))"
M-0154,40.722331362994275,-73.99920021522048,"POLYGON ((-73.9977296269851905 40.7212052337337269, -73.9977296269851905 40.7234574859859819, -74.0006708034557761 40.7234574859859819, -74.0006708034557761 40.7212052337337269, -73.9977296269851905 40.7212052337337269))"
M-0155,40.72233136299429,-73.9962590387499,"POLYGON ((-73.9947884505146050 40.7212052337337269, -73.9947884505146050 40.7234574859859819, -73.9977296269851905 40.7234574859859819, -73.9977296269851905 40.7212052337337269, -73.9947884505146050 40.7212052337337269))"
M-0156,40.722331362994275,-73.99331786227931,"POLYGON ((-73.9918472740440194 40.7212052337337269, -73.9918472740440194 40.7234574859859819, -73.9947884505146050 40.7234574859859819, -73.9947884505146050 40.7212052337337269, -73.9918472740440194 40.7212052337337269))"
M-0157,40.722331362994275,-73.99037668580873,"POLYGON ((-73.9889060975734338 40.7212052337337269, -73.9889060975734338 40.7234574859859819, -73.9918472740440194 40.7234574859859819, -73.9918472740440194 40.7212052337337269, -73.9889060975734338 40.7212052337337269))"
M-0158,40.72233136299425,-73.98743550933816,"POLYGON ((-73.9859649211028483 40.7212052337337269, -73.9859649211028483 40.7234574859859819, -73.9889060975734338 40.7234574859859819, -73.9889060975734338 40.7212052337337269, -73.9859649211028483 40.7212052337337269))"
M-0159,40.722331362994275,-73.98449433286756,"POLYGON ((-73.9830237446322627 40.7212052337337269, -73.9830237446322627 40.7234574859859819, -73.9859649211028483 40.7234574859859819, -73.9859649211028483 40.7212052337337269, -73.9830237446322627 40.7212052337337269))"
M-0160,40.722331362994275,-73.98155315639697,"POLYGON ((-73.9800825681616772 40.7212052337337269, -73.9800825681616772 40.7234574859859819, -73.9830237446322627 40.7234574859859819, -73.9830237446322627 40.7212052337337269, -73.9800825681616772 40.7212052337337269))"
M-0161,40.722331362994275,-73.97861197992638,"POLYGON ((-73.9771413916910916 40.7212052337337269, -73.9771413916910916 40.7234574859859819, -73.9800825681616772 40.7234574859859819, -73.9800825681616772 40.7212052337337269, -73.9771413916910916 40.7212052337337269))"
M-0162,40.72233136299429,-73.9756708034558,"POLYGON ((-73.9742002152205060 40.7212052337337269, -73.9742002152205060 40.7234574859859819, -73.9771413916910916 40.7234574859859819, -73.9771413916910916 40.7212052337337269, -73.9742002152205060 40.7212052337337269))"
M-0163,40.722331362994275,-73.97272962698521,"POLYGON ((-73.9712590387499205 40.7212052337337269, -73.9712590387499205 40.7234574859859819, -73.9742002152205060 40.7234574859859819, -73.9742002152205060 40.7212052337337269, -73.9712590387499205 40.7212052337337269))"
M-0164,40.724583615246424,-74.01096492110283,"POLYGON ((-74.0094943328675328 40.7234574859859819, -74.0094943328675328 40.7257097382382369, -74.0124355093381183 40.7257097382382369, -74.0124355093381183 40.7234574859859819, -74.0094943328675328 40.7234574859859819))"
M-0165,40.724583615246424,-74.00802374463224,"POLYGON ((-74.0065531563969472 40.7234574859859819, -74.0065531563969472 40.7257097382382369, -74.0094943328675328 40.7257097382382369, -74.0094943328675328 40.7234574859859819, -74.0065531563969472 40.7234574859859819))"
M-0166,40.724583615246424,-74.00508256816165,"POLYGON ((-74.0036119799263616 40.7234574859859819, -74.0036119799263616 40.7257097382382369, -74.0065531563969472 40.7257097382382369, -74.0065531563969472 40.7234574859859819, -74.0036119799263616 40.7234574859859819))"
M-0167,40.72458361524643,-74.00214139169107,"POLYGON ((-74.0006708034557761 40.7234574859859819, -74.0006708034557761 40.7257097382382369, -74.0036119799263616 40.7257097382382369, -74.0036119799263616 40.7234574859859819, -74.0006708034557761 40.7234574859859819))"
M-0168,40.724583615246424,-73.99920021522048,"POLYGON ((-73.9977296269851905 40.7234574859859819, -73.9977296269851905 40.7257097382382369, -74.0006708034557761 40.7257097382382369, -74.0006708034557761 40.7234574859859819, -73.9977296269851905 40.7234574859859819))"
M-0169,40.724583615246424,-73.9962590387499,"POLYGON ((-73.9947884505146050 40.7234574859859819, -73.9947884505146050 40.7257097382382369, -73.9977296269851905 40.7257097382382369, -73.9977296269851905 40.7234574859859819, -73.9947884505146050 40.7234574859859819))"
